"Worker ID","Link to Individual Worker Page","Number of HITs approved or rejected - Lifetime","Number of HITs approved - Lifetime","Your Lifetime approval rate","Number of HITs approved or rejected - Last 30 days","Number of HITs approved - Last 30 days","Your Last 30 days approval rate","Number of HITs approved or rejected - Last 7 days","Number of HITs approved - Last 7 days","Your Last 7 days approval rate","CURRENT-took part in a tapseq task","UPDATE-took part in a tapseq task","CURRENT-temp qualification","UPDATE-temp qualification","CURRENT-participated in the past","UPDATE-participated in the past","CURRENT-eligible for testing 1 week birds","UPDATE-eligible for testing 1 week birds","CURRENT-eligible for next step memory rep","UPDATE-eligible for next step memory rep","CURRENT-eligible for memory testing 1 week","UPDATE-eligible for memory testing 1 week","CURRENT-completed working memory test","UPDATE-completed working memory test","CURRENT-completed multicategory memory test","UPDATE-completed multicategory memory test","CURRENT-completed memory rep","UPDATE-completed memory rep","CURRENT-completed memory encoding 24h","UPDATE-completed memory encoding 24h","CURRENT-completed encoding successfully ","UPDATE-completed encoding successfully ","CURRENT-completed encoding multicategory memory test","UPDATE-completed encoding multicategory memory test","CURRENT-completed day5","UPDATE-completed day5","CURRENT-completed day4","UPDATE-completed day4","CURRENT-completed day3","UPDATE-completed day3","CURRENT-completed day2","UPDATE-completed day2","CURRENT-completed day1","UPDATE-completed day1","CURRENT-completed birds memory rep","UPDATE-completed birds memory rep","CURRENT-Completed My Experiment Already","UPDATE-Completed My Experiment Already","CURRENT BlockStatus","UPDATE BlockStatus","BlockReason"
"APKTDTD9LK539","https://gamma-requester.mturk.com/workers/APKTDTD9LK539","1","1","100.00%","0","0","0.00%","0","0","0.00%","1","","","","","","","","","","","","","","","","100","","","","","","","","0","","0","","","","","","","","","","1","","Never Blocked","",""
"APO6KZZ79PO9Q","https://gamma-requester.mturk.com/workers/APO6KZZ79PO9Q","1","1","100.00%","0","0","0.00%","0","0","0.00%","1","","","","","","","","","","","","","","","","100","","","","","","","","0","","0","","","","","","","","","","1","","Never Blocked","",""
"APPOO1EBDMS7M","https://gamma-requester.mturk.com/workers/APPOO1EBDMS7M","2","2","100.00%","0","0","0.00%","0","0","0.00%","1","","","","","","","","","","","","","","","","100","","","","","","","","0","","0","","","","","","","","","","","","Never Blocked","",""
"APQW7NA9155CV","https://gamma-requester.mturk.com/workers/APQW7NA9155CV","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","Never Blocked","",""
"APVZGZM1RA3AZ","https://gamma-requester.mturk.com/workers/APVZGZM1RA3AZ","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","1","","","","Never Blocked","",""
"APZPQ332QVEUY","https://gamma-requester.mturk.com/workers/APZPQ332QVEUY","1","1","100.00%","0","0","0.00%","0","0","0.00%","1","","","","","","","","","","","","","","","","100","","","","","","","","0","","0","","","","","","","","","","","","Never Blocked","",""
"AQ4C8KG75JB2X","https://gamma-requester.mturk.com/workers/AQ4C8KG75JB2X","1","1","100.00%","0","0","0.00%","0","0","0.00%","1","","","","","","","","","","","","","","","","100","","","","","","","","0","","0","","","","","","","","","","1","","Never Blocked","",""
"AQ5CSVCNBPSIJ","https://gamma-requester.mturk.com/workers/AQ5CSVCNBPSIJ","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","1","","","","","","1","","","","","","","","","","","","","","","","","","","","","","Never Blocked","",""
"AQCJR7AUM13ZB","https://gamma-requester.mturk.com/workers/AQCJR7AUM13ZB","1","1","100.00%","0","0","0.00%","0","0","0.00%","1","","","","","","","","","","","","","","","","100","","","","","","","","0","","0","","","","","","","","","","","","Never Blocked","",""
"AQHG86N9L94RG","https://gamma-requester.mturk.com/workers/AQHG86N9L94RG","1","1","100.00%","1","1","100.00%","1","1","100.00%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Never Blocked","",""
"AQJWO4YPR3LUQ","https://gamma-requester.mturk.com/workers/AQJWO4YPR3LUQ","1","1","100.00%","0","0","0.00%","0","0","0.00%","1","","","","","","","","","","","","","","","","100","","","","","","","","0","","0","","","","","","","","","","1","","Never Blocked","",""
"AQJXTRKPX3NSB","https://gamma-requester.mturk.com/workers/AQJXTRKPX3NSB","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Never Blocked","",""
"AQKRSW854ATWI","https://gamma-requester.mturk.com/workers/AQKRSW854ATWI","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","Never Blocked","",""
"AQN32EZB7OQRG","https://gamma-requester.mturk.com/workers/AQN32EZB7OQRG","3","3","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Never Blocked","",""
"AQP4PHYDXRBPI","https://gamma-requester.mturk.com/workers/AQP4PHYDXRBPI","1","1","100.00%","0","0","0.00%","0","0","0.00%","1","","","","","","","","","","","","","","","","100","","","","","","","","0","","0","","","","","","","","","","1","","Never Blocked","",""
"AQTAO3905UV0V","https://gamma-requester.mturk.com/workers/AQTAO3905UV0V","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","Never Blocked","",""
"AQU240V7QL3BN","https://gamma-requester.mturk.com/workers/AQU240V7QL3BN","1","1","100.00%","1","1","100.00%","1","1","100.00%","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","Never Blocked","",""
"AQWB0M3L9X1SS","https://gamma-requester.mturk.com/workers/AQWB0M3L9X1SS","2","2","100.00%","0","0","0.00%","0","0","0.00%","1","","","","","","","","","","","","","","","","100","","","","","","","","0","","0","","","","1","","1","","","","","","Never Blocked","",""
"AQXRHIMQ7UK7O","https://gamma-requester.mturk.com/workers/AQXRHIMQ7UK7O","1","1","100.00%","0","0","0.00%","0","0","0.00%","1","","","","","","","","","","","","","","","","100","","","","","","","","0","","0","","","","","","","","","","","","Never Blocked","",""
"AQXZUVF2QWLYS","https://gamma-requester.mturk.com/workers/AQXZUVF2QWLYS","1","1","100.00%","0","0","0.00%","0","0","0.00%","1","","","","","","","","","","","","","","","","100","","","","","","","","0","","0","","","","","","","","","","","","Never Blocked","",""
"AQZJKEN3MEWJR","https://gamma-requester.mturk.com/workers/AQZJKEN3MEWJR","5","5","100.00%","0","0","0.00%","0","0","0.00%","1","","","","","","","","","","","","","","","","100","","","","","","","","1","","1","","1","","1","","1","","","","","","Never Blocked","",""
"AR17E7L7JAOBI","https://gamma-requester.mturk.com/workers/AR17E7L7JAOBI","1","1","100.00%","0","0","0.00%","0","0","0.00%","1","","","","","","","","","","","","","","","","100","","","","","","","","0","","0","","","","","","","","","","1","","Never Blocked","",""
"AR2K3RMWXFXWX","https://gamma-requester.mturk.com/workers/AR2K3RMWXFXWX","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Never Blocked","",""
"AR2QKWH7FE8QH","https://gamma-requester.mturk.com/workers/AR2QKWH7FE8QH","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","Never Blocked","",""
"AR2QNAI3RVS58","https://gamma-requester.mturk.com/workers/AR2QNAI3RVS58","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","Never Blocked","",""
"AR390VVG2FJKJ","https://gamma-requester.mturk.com/workers/AR390VVG2FJKJ","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","1","","","","","","1","","","","","","","","","","","","","","","","","","","","","","Never Blocked","",""
"AR3ZURBNNC67T","https://gamma-requester.mturk.com/workers/AR3ZURBNNC67T","1","1","100.00%","0","0","0.00%","0","0","0.00%","1","","","","","","","","","","","","","","","","100","","","","","","","","0","","0","","","","","","","","","","","","Never Blocked","",""
"AR4XFM7G1W0VQ","https://gamma-requester.mturk.com/workers/AR4XFM7G1W0VQ","1","1","100.00%","0","0","0.00%","0","0","0.00%","1","","","","","","","","","","","","","","","","100","","","","","","","","0","","0","","","","","","","","","","1","","Never Blocked","",""
"AR53U0N9NJ5XR","https://gamma-requester.mturk.com/workers/AR53U0N9NJ5XR","1","1","100.00%","0","0","0.00%","0","0","0.00%","1","","","","","","","","","","","","","","","","100","","","","","","","","0","","0","","","","","","","","","","","","Never Blocked","",""
"AR5WHNQGQ32V9","https://gamma-requester.mturk.com/workers/AR5WHNQGQ32V9","1","1","100.00%","0","0","0.00%","0","0","0.00%","1","","","","","","","","","","","","","","","","100","","","","","","","","0","","0","","","","","","","","","","1","","Never Blocked","",""
"AR60KK450SIQY","https://gamma-requester.mturk.com/workers/AR60KK450SIQY","1","1","100.00%","0","0","0.00%","0","0","0.00%","1","","","","","","","","","","","","","","","","100","","","","","","","","0","","0","","","","","","","","","","","","Never Blocked","",""
"AR6H3B01WJ1FQ","https://gamma-requester.mturk.com/workers/AR6H3B01WJ1FQ","3","3","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","","","1","","","","","","","","1","","","","","","","","","","","","","","","","Never Blocked","",""
"ARDYOQUUS9S1X","https://gamma-requester.mturk.com/workers/ARDYOQUUS9S1X","1","1","100.00%","0","0","0.00%","0","0","0.00%","1","","","","","","","","","","","","","","","","100","","","","","","","","0","","0","","","","","","","","","","","","Never Blocked","",""
"AREYIJXFMXZL0","https://gamma-requester.mturk.com/workers/AREYIJXFMXZL0","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","Never Blocked","",""
"ARFQ8FJRKCUZ6","https://gamma-requester.mturk.com/workers/ARFQ8FJRKCUZ6","5","5","100.00%","0","0","0.00%","0","0","0.00%","1","","","","","","","","","","","","","","","","100","","","","","","","","1","","1","","1","","1","","1","","","","","","Never Blocked","",""
"ARIWYNIH12MLF","https://gamma-requester.mturk.com/workers/ARIWYNIH12MLF","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","","","","","100","","","","","","","","","","","","","","","","","","","","","","Never Blocked","",""
"ARLGZWN6W91WD","https://gamma-requester.mturk.com/workers/ARLGZWN6W91WD","1","1","100.00%","0","0","0.00%","0","0","0.00%","1","","","","","","","","","","","","","","","","100","","","","","","","","0","","0","","","","","","","","","","1","","Never Blocked","",""
"ARPBDM5QZ4XQC","https://gamma-requester.mturk.com/workers/ARPBDM5QZ4XQC","1","1","100.00%","0","0","0.00%","0","0","0.00%","1","","","","","","","","","","","","","","","","100","","","","","","","","0","","0","","","","","","","","","","","","Never Blocked","",""
"ARQR5NIFA1AJ","https://gamma-requester.mturk.com/workers/ARQR5NIFA1AJ","2","2","100.00%","0","0","0.00%","0","0","0.00%","1","","","","","","","","","","","","","","","","100","","","","","","","","0","","0","","","","","","","","","","","","Never Blocked","",""
"ARR9GKAG3JFE5","https://gamma-requester.mturk.com/workers/ARR9GKAG3JFE5","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","1","","","","Never Blocked","",""
"ARTYJO5XCAHKT","https://gamma-requester.mturk.com/workers/ARTYJO5XCAHKT","1","1","100.00%","0","0","0.00%","0","0","0.00%","1","","","","","","","","","","","","","","","","100","","","","","","","","0","","0","","","","","","","","","","","","Never Blocked","",""
"ARV6BUXHOSJ6W","https://gamma-requester.mturk.com/workers/ARV6BUXHOSJ6W","1","1","100.00%","0","0","0.00%","0","0","0.00%","1","","","","","","","","","","","","","","","","100","","","","","","","","0","","0","","","","","","","","","","","","Never Blocked","",""
"ARVDXCMQTSULH","https://gamma-requester.mturk.com/workers/ARVDXCMQTSULH","1","1","100.00%","0","0","0.00%","0","0","0.00%","1","","","","","","","","","","","","","","","","100","","","","","","","","0","","0","","","","","","","","","","1","","Never Blocked","",""
"ARVXIBUCA8WDZ","https://gamma-requester.mturk.com/workers/ARVXIBUCA8WDZ","1","1","100.00%","0","0","0.00%","0","0","0.00%","1","","","","","","","","","","","","","","","","100","","","","","","","","0","","0","","","","","","","","","","","","Never Blocked","",""
"ARWN6TT8EWCFJ","https://gamma-requester.mturk.com/workers/ARWN6TT8EWCFJ","1","1","100.00%","0","0","0.00%","0","0","0.00%","1","","","","","","","","","","","","","","","","100","","","","","","","","0","","0","","","","","","","","","","1","","Never Blocked","",""
"ARXECK1BNV3W6","https://gamma-requester.mturk.com/workers/ARXECK1BNV3W6","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","Never Blocked","",""
"ARYL3C6N9SVV1","https://gamma-requester.mturk.com/workers/ARYL3C6N9SVV1","2","2","100.00%","0","0","0.00%","0","0","0.00%","1","","","","","","","","","","","","","","","","100","","","","","","","","0","","0","","","","1","","1","","","","","","Never Blocked","",""
"AS08ODODBG8BX","https://gamma-requester.mturk.com/workers/AS08ODODBG8BX","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","","","","","100","","","","","","","","","","","","","","","","","","","","","","Never Blocked","",""
"AS0IF86V7OZOI","https://gamma-requester.mturk.com/workers/AS0IF86V7OZOI","0","0","0.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Never Blocked","",""
"AS1KP4SMNONQC","https://gamma-requester.mturk.com/workers/AS1KP4SMNONQC","1","1","100.00%","0","0","0.00%","0","0","0.00%","1","","","","","","","","","","","","","","","","100","","","","","","","","0","","0","","","","","","","","","","","","Never Blocked","",""
"AS2MFSWNC5CQI","https://gamma-requester.mturk.com/workers/AS2MFSWNC5CQI","1","1","100.00%","0","0","0.00%","0","0","0.00%","1","","","","","","","","","","","","","","","","100","","","","","","","","0","","0","","","","","","","","","","","","Never Blocked","",""
"AS33MVL0BF84T","https://gamma-requester.mturk.com/workers/AS33MVL0BF84T","1","1","100.00%","0","0","0.00%","0","0","0.00%","1","","","","","","","","","","","","","","","","100","","","","","","","","0","","0","","","","","","","","","","1","","Never Blocked","",""
"AS357296DQN24","https://gamma-requester.mturk.com/workers/AS357296DQN24","4","4","100.00%","0","0","0.00%","0","0","0.00%","1","","","","","","","","","","","","","","","","100","","","","","","","","0","","0","","1","","1","","1","","","","","","Never Blocked","",""
"AS4NIEQJWCG3M","https://gamma-requester.mturk.com/workers/AS4NIEQJWCG3M","1","1","100.00%","0","0","0.00%","0","0","0.00%","1","","","","","","","","","","","","","","","","100","","","","","","","","0","","0","","","","","","","","","","","","Never Blocked","",""
"AS55GKL261S17","https://gamma-requester.mturk.com/workers/AS55GKL261S17","1","1","100.00%","1","1","100.00%","1","1","100.00%","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","Never Blocked","",""
"AS66AO98XNCUP","https://gamma-requester.mturk.com/workers/AS66AO98XNCUP","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","","","","","100","","","","","","","","","","","","","","","","","","","","","","Never Blocked","",""
"AS787OL64GYWX","https://gamma-requester.mturk.com/workers/AS787OL64GYWX","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","Never Blocked","",""
"AS9RZL1B7D9FB","https://gamma-requester.mturk.com/workers/AS9RZL1B7D9FB","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Never Blocked","",""
"ASA7IFS066IV9","https://gamma-requester.mturk.com/workers/ASA7IFS066IV9","1","1","100.00%","0","0","0.00%","0","0","0.00%","1","","","","","","","","","","","","","","","","100","","","","","","","","0","","0","","","","","","","","","","","","Never Blocked","",""
"ASC9DUCC64M3P","https://gamma-requester.mturk.com/workers/ASC9DUCC64M3P","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","Never Blocked","",""
"ASG5E2PAQM3H2","https://gamma-requester.mturk.com/workers/ASG5E2PAQM3H2","1","1","100.00%","0","0","0.00%","0","0","0.00%","1","","","","","","","","","","","","","","","","100","","","","","","","","0","","0","","","","","","1","","","","","","Never Blocked","",""
"ASI6KXF2GAUTQ","https://gamma-requester.mturk.com/workers/ASI6KXF2GAUTQ","1","1","100.00%","0","0","0.00%","0","0","0.00%","1","","","","","","","","","","","","","","","","100","","","","","","","","0","","0","","","","","","","","","","","","Never Blocked","",""
"ASI7RTAD1SG4L","https://gamma-requester.mturk.com/workers/ASI7RTAD1SG4L","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","Never Blocked","",""
"ASNNAP90D5R1Z","https://gamma-requester.mturk.com/workers/ASNNAP90D5R1Z","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","1","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","Never Blocked","",""
