,Worker ID,Link to Individual Worker Page,Number of HITs approved or rejected - Lifetime,Number of HITs approved - Lifetime,Your Lifetime approval rate,Number of HITs approved or rejected - Last 30 days,Number of HITs approved - Last 30 days,Your Last 30 days approval rate,Number of HITs approved or rejected - Last 7 days,Number of HITs approved - Last 7 days,Your Last 7 days approval rate,CURRENT-took part in a tapseq task,UPDATE-took part in a tapseq task,CURRENT-participated in the past,UPDATE-participated in the past,CURRENT-eligible for next step memory rep,UPDATE-eligible for next step memory rep,CURRENT-eligible for memory testing 1 week,UPDATE-eligible for memory testing 1 week,CURRENT-completed memory rep,UPDATE-completed memory rep,CURRENT-completed memory encoding 24h,UPDATE-completed memory encoding 24h,CURRENT-completed encoding successfully ,UPDATE-completed encoding successfully ,CURRENT-completed day5,UPDATE-completed day5,CURRENT-completed day4,UPDATE-completed day4,CURRENT-completed day3,UPDATE-completed day3,CURRENT-completed day2,UPDATE-completed day2,CURRENT-completed day1,UPDATE-completed day1,CURRENT-Completed My Experiment Already,UPDATE-Completed My Experiment Already,CURRENT BlockStatus,UPDATE BlockStatus,BlockReason,demo_demo_accuracy,demo_arrow_correct,encoding_arrow_accuracy,testing_longest_response_strike,not_too_slow,not_too_Fast,sufficient_test_acc,WorkerId
1994,AP43EYS9D1Z9E,https://requester.mturk.com/workers/AP43EYS9D1Z9E,3,3,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,
1995,AP60DZINXAPCI,https://requester.mturk.com/workers/AP60DZINXAPCI,0,0,0.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,,1,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,
1996,APB33P7IQEEWK,https://requester.mturk.com/workers/APB33P7IQEEWK,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,
1997,APFMA1DN6JR1P,https://requester.mturk.com/workers/APFMA1DN6JR1P,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
1998,APGX2WZ59OWDN,https://requester.mturk.com/workers/APGX2WZ59OWDN,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
1999,API7K4R8MF7VD,https://requester.mturk.com/workers/API7K4R8MF7VD,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,
2000,APKTDTD9LK539,https://requester.mturk.com/workers/APKTDTD9LK539,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
2001,APO6KZZ79PO9Q,https://requester.mturk.com/workers/APO6KZZ79PO9Q,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
2002,APPOO1EBDMS7M,https://requester.mturk.com/workers/APPOO1EBDMS7M,2,2,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
2003,APZPQ332QVEUY,https://requester.mturk.com/workers/APZPQ332QVEUY,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
2004,AQ4C8KG75JB2X,https://requester.mturk.com/workers/AQ4C8KG75JB2X,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
2005,AQ5CSVCNBPSIJ,https://requester.mturk.com/workers/AQ5CSVCNBPSIJ,1,1,100.00%,1,1,100.00%,1,1,100.00%,,,,,,,1.0,,,1,,,,,,,,,,,,,,,,,Never Blocked,,,True,True,True,True,True,True,True,AQ5CSVCNBPSIJ
2006,AQCJR7AUM13ZB,https://requester.mturk.com/workers/AQCJR7AUM13ZB,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
2007,AQJWO4YPR3LUQ,https://requester.mturk.com/workers/AQJWO4YPR3LUQ,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
2008,AQKRSW854ATWI,https://requester.mturk.com/workers/AQKRSW854ATWI,0,0,0.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,,1,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,
2009,AQP4PHYDXRBPI,https://requester.mturk.com/workers/AQP4PHYDXRBPI,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
2010,AQTAO3905UV0V,https://requester.mturk.com/workers/AQTAO3905UV0V,0,0,0.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,,1,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,
2011,AQWB0M3L9X1SS,https://requester.mturk.com/workers/AQWB0M3L9X1SS,2,2,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,
2012,AQXRHIMQ7UK7O,https://requester.mturk.com/workers/AQXRHIMQ7UK7O,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
2013,AQXZUVF2QWLYS,https://requester.mturk.com/workers/AQXZUVF2QWLYS,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
2014,AQZJKEN3MEWJR,https://requester.mturk.com/workers/AQZJKEN3MEWJR,5,5,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,
2015,AR17E7L7JAOBI,https://requester.mturk.com/workers/AR17E7L7JAOBI,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
2016,AR2QNAI3RVS58,https://requester.mturk.com/workers/AR2QNAI3RVS58,1,1,100.00%,1,1,100.00%,0,0,0.00%,,,,,,,,,1.0,1,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,
2017,AR390VVG2FJKJ,https://requester.mturk.com/workers/AR390VVG2FJKJ,1,1,100.00%,1,1,100.00%,1,1,100.00%,,,,,,,1.0,,,1,,,,,,,,,,,,,,,,,Never Blocked,,,True,True,True,True,True,True,True,AR390VVG2FJKJ
2018,AR3ZURBNNC67T,https://requester.mturk.com/workers/AR3ZURBNNC67T,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
2019,AR4XFM7G1W0VQ,https://requester.mturk.com/workers/AR4XFM7G1W0VQ,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
2020,AR53U0N9NJ5XR,https://requester.mturk.com/workers/AR53U0N9NJ5XR,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
2021,AR5WHNQGQ32V9,https://requester.mturk.com/workers/AR5WHNQGQ32V9,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
2022,AR60KK450SIQY,https://requester.mturk.com/workers/AR60KK450SIQY,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
2023,ARDYOQUUS9S1X,https://requester.mturk.com/workers/ARDYOQUUS9S1X,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
2024,AREYIJXFMXZL0,https://requester.mturk.com/workers/AREYIJXFMXZL0,0,0,0.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,,1,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,
2025,ARFQ8FJRKCUZ6,https://requester.mturk.com/workers/ARFQ8FJRKCUZ6,5,5,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,
2026,ARIWYNIH12MLF,https://requester.mturk.com/workers/ARIWYNIH12MLF,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,100.0,1,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,
2027,ARLGZWN6W91WD,https://requester.mturk.com/workers/ARLGZWN6W91WD,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
2028,ARPBDM5QZ4XQC,https://requester.mturk.com/workers/ARPBDM5QZ4XQC,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
2029,ARQR5NIFA1AJ,https://requester.mturk.com/workers/ARQR5NIFA1AJ,2,2,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
2030,ARTYJO5XCAHKT,https://requester.mturk.com/workers/ARTYJO5XCAHKT,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
2031,ARV6BUXHOSJ6W,https://requester.mturk.com/workers/ARV6BUXHOSJ6W,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
2032,ARVDXCMQTSULH,https://requester.mturk.com/workers/ARVDXCMQTSULH,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
2033,ARVXIBUCA8WDZ,https://requester.mturk.com/workers/ARVXIBUCA8WDZ,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
2034,ARWN6TT8EWCFJ,https://requester.mturk.com/workers/ARWN6TT8EWCFJ,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
2035,ARYL3C6N9SVV1,https://requester.mturk.com/workers/ARYL3C6N9SVV1,2,2,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,
2036,AS08ODODBG8BX,https://requester.mturk.com/workers/AS08ODODBG8BX,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,100.0,1,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,
2037,AS1KP4SMNONQC,https://requester.mturk.com/workers/AS1KP4SMNONQC,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
2038,AS2MFSWNC5CQI,https://requester.mturk.com/workers/AS2MFSWNC5CQI,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
2039,AS33MVL0BF84T,https://requester.mturk.com/workers/AS33MVL0BF84T,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
2040,AS357296DQN24,https://requester.mturk.com/workers/AS357296DQN24,4,4,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,
2041,AS4NIEQJWCG3M,https://requester.mturk.com/workers/AS4NIEQJWCG3M,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
2042,AS66AO98XNCUP,https://requester.mturk.com/workers/AS66AO98XNCUP,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,100.0,1,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,
2043,AS787OL64GYWX,https://requester.mturk.com/workers/AS787OL64GYWX,1,1,100.00%,1,1,100.00%,0,0,0.00%,,,,,,,,,1.0,1,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,
2044,AS9RZL1B7D9FB,https://requester.mturk.com/workers/AS9RZL1B7D9FB,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,,1,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,
2045,ASA7IFS066IV9,https://requester.mturk.com/workers/ASA7IFS066IV9,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
2046,ASG5E2PAQM3H2,https://requester.mturk.com/workers/ASG5E2PAQM3H2,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,
2047,ASI6KXF2GAUTQ,https://requester.mturk.com/workers/ASI6KXF2GAUTQ,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
2048,ASNNAP90D5R1Z,https://requester.mturk.com/workers/ASNNAP90D5R1Z,2,2,100.00%,2,2,100.00%,0,0,0.00%,,,,,1.0,,,,1.0,1,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,
2049,ASQZ0PK3XDQ9S,https://requester.mturk.com/workers/ASQZ0PK3XDQ9S,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
2050,AST18D0A65MJX,https://requester.mturk.com/workers/AST18D0A65MJX,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
2051,AT5279Q4D0BY9,https://requester.mturk.com/workers/AT5279Q4D0BY9,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
2052,AT5KUZO0N1WSI,https://requester.mturk.com/workers/AT5KUZO0N1WSI,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
2053,AT5PMZBZDR686,https://requester.mturk.com/workers/AT5PMZBZDR686,2,2,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,
2054,AT60ESWGVSAG9,https://requester.mturk.com/workers/AT60ESWGVSAG9,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
2055,AT63SR7LJVM8P,https://requester.mturk.com/workers/AT63SR7LJVM8P,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
2056,AT6LDQNLKTUSE,https://requester.mturk.com/workers/AT6LDQNLKTUSE,4,4,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,
2057,AT8LEYIKYE2IO,https://requester.mturk.com/workers/AT8LEYIKYE2IO,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
2058,ATA61WNUAP91U,https://requester.mturk.com/workers/ATA61WNUAP91U,3,3,100.00%,3,3,100.00%,0,0,0.00%,,,,,1.0,,1.0,,1.0,1,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,
2059,ATBGHQ2VYNIVZ,https://requester.mturk.com/workers/ATBGHQ2VYNIVZ,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
2060,ATEL480BFZ1F6,https://requester.mturk.com/workers/ATEL480BFZ1F6,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,
2061,ATEP7MBBPIL37,https://requester.mturk.com/workers/ATEP7MBBPIL37,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
2062,ATGR9DWEB0ZJL,https://requester.mturk.com/workers/ATGR9DWEB0ZJL,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
2063,ATJ92FYQX176Z,https://requester.mturk.com/workers/ATJ92FYQX176Z,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
2064,ATJVY9O4CY5EX,https://requester.mturk.com/workers/ATJVY9O4CY5EX,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
2065,ATOUNVWV5W8W2,https://requester.mturk.com/workers/ATOUNVWV5W8W2,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,100.0,1,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,
2066,ATOV0H5KQHI29,https://requester.mturk.com/workers/ATOV0H5KQHI29,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,
2067,ATY60N8IS31OT,https://requester.mturk.com/workers/ATY60N8IS31OT,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
2068,ATZ6GERYJ2LSK,https://requester.mturk.com/workers/ATZ6GERYJ2LSK,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
2069,ATZUUPHDC1ZQY,https://requester.mturk.com/workers/ATZUUPHDC1ZQY,1,1,100.00%,1,1,100.00%,0,0,0.00%,,,,,,,,,,1,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,
2070,AU4U0TY3J5SIK,https://requester.mturk.com/workers/AU4U0TY3J5SIK,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
2071,AU5UJIZ3TLI5M,https://requester.mturk.com/workers/AU5UJIZ3TLI5M,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
2072,AU849EHZNGV2Z,https://requester.mturk.com/workers/AU849EHZNGV2Z,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
2073,AUB54U9A396QE,https://requester.mturk.com/workers/AUB54U9A396QE,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
2074,AUBEDYEM7ZEJZ,https://requester.mturk.com/workers/AUBEDYEM7ZEJZ,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,
2075,AUFUUD4WG9CVO,https://requester.mturk.com/workers/AUFUUD4WG9CVO,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
2076,AUGML2ZY46M47,https://requester.mturk.com/workers/AUGML2ZY46M47,1,0,0.00%,1,0,0.00%,0,0,0.00%,,,,,,,,,1.0,1,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,
2077,AUI6VWQB3F8GE,https://requester.mturk.com/workers/AUI6VWQB3F8GE,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
2078,AUOOM0L9EM9KW,https://requester.mturk.com/workers/AUOOM0L9EM9KW,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
2079,AUQTHU5AOZVQC,https://requester.mturk.com/workers/AUQTHU5AOZVQC,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
2080,AUT0SX0WPA4YR,https://requester.mturk.com/workers/AUT0SX0WPA4YR,4,4,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,1.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,
2081,AUZP4FPD6UTNU,https://requester.mturk.com/workers/AUZP4FPD6UTNU,2,2,100.00%,2,2,100.00%,0,0,0.00%,,,,,,,1.0,,1.0,1,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,
2082,AUZQIVJPQ4DCJ,https://requester.mturk.com/workers/AUZQIVJPQ4DCJ,4,4,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,1.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,
2083,AUZXHSWDT1PYQ,https://requester.mturk.com/workers/AUZXHSWDT1PYQ,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
2084,AV3LN2EMUI4LG,https://requester.mturk.com/workers/AV3LN2EMUI4LG,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
2085,AV3SDPGK4SMIM,https://requester.mturk.com/workers/AV3SDPGK4SMIM,0,0,0.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,,1,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,
2086,AV44BFN9V0H5F,https://requester.mturk.com/workers/AV44BFN9V0H5F,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
2087,AV4WEZ2W0KSAJ,https://requester.mturk.com/workers/AV4WEZ2W0KSAJ,0,0,0.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,,1,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,
2088,AV5FCKI1TTSKR,https://requester.mturk.com/workers/AV5FCKI1TTSKR,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
2089,AV7A20KYBTQHL,https://requester.mturk.com/workers/AV7A20KYBTQHL,5,5,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,
2090,AVCOBHDVXZOZL,https://requester.mturk.com/workers/AVCOBHDVXZOZL,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
2091,AVD6HMIO1HLFI,https://requester.mturk.com/workers/AVD6HMIO1HLFI,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
2092,AVDP5ZYZU2O6O,https://requester.mturk.com/workers/AVDP5ZYZU2O6O,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,
2093,AVEJOYXMU4K25,https://requester.mturk.com/workers/AVEJOYXMU4K25,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,
2094,AVKMFV9CZ0MLR,https://requester.mturk.com/workers/AVKMFV9CZ0MLR,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
2095,AVP8OEUW3NB4D,https://requester.mturk.com/workers/AVP8OEUW3NB4D,1,1,100.00%,1,1,100.00%,0,0,0.00%,,,,,,,,,1.0,1,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,
2096,AVQPJBYQM5Z6Y,https://requester.mturk.com/workers/AVQPJBYQM5Z6Y,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,
2097,AVSPYLB9KOHMX,https://requester.mturk.com/workers/AVSPYLB9KOHMX,2,2,100.00%,2,2,100.00%,0,0,0.00%,,,,,1.0,,,,1.0,1,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,
